blank,time-of-text,text-time,text,title,author
,2:20,twenty minutes past two,"The having originated a precaution which was already in course of execution, was a great relief to Miss Pross. The necessity of composing her appearance so that it should attract no special notice in the streets, was another relief. She looked at her watch, and it was twenty minutes past two. She had no time to lose, but must get ready at once.",A Tale of Two Cities,Charles Dickens
,14:20,twenty minutes past two,"The having originated a precaution which was already in course of execution, was a great relief to Miss Pross. The necessity of composing her appearance so that it should attract no special notice in the streets, was another relief. She looked at her watch, and it was twenty minutes past two. She had no time to lose, but must get ready at once.",A Tale of Two Cities,Charles Dickens
,11:12,11:12,"I squinted down the street at the bank clock: 11:12, 87 degrees. ""It's only a block and a half and it's not that hot, Daddy. The walk will do you good.""",A Thousand Acres,Jane Smiley
,23:12,11:12,"I squinted down the street at the bank clock: 11:12, 87 degrees. ""It's only a block and a half and it's not that hot, Daddy. The walk will do you good.""",A Thousand Acres,Jane Smiley
,8:43,eight forty-three in the mornin',"""You understand this tape recorder is on?"" ""Uh huh"" ""And it's Wednesday, May 15, at eight forty-three in the mornin'."" ""If you say so""",A Time to Kill,John Grisham
,6:43,6.43am,"To London on the 6.43am. Jessica is back from her holiday. Things are looking up, she called me Chris, instead of Minister, when we talked on the phone this afternoon.",A View From the Foothills,Chris Mullin
,16:23,4.23,"They were hurrying west, trying to reach the river before sunset. The warming-related 'adjustments' to Earth's orbit had shortened the winter days, so that now, in January, sunset was taking place at 4.23.",A Visit from the Goon Squad,Jennifer Egan
,1:17,seventeen minutes past one in the morning,At that moment (it was seventeen minutes past one in the morning) Lieutenant Bronsfield was preparing to leave the watch and return to his cabin...,A Voyage Round the Moon,Jules Verne
,21:30,half-past nine,"Returning to his chair, he looked at his watch; it was half-past nine. With a start of surprise he held the watch at his ear. It had not stopped. The candle was now visibly shorter.",A Watcher by the Dead,Ambrose Bierce
,2:00,minute or two to 2:02,"There was a young man of Typhoo Who wanted to catch the 2:02, But his friend said. “Don't hurry Or worry or flurry, It's a minute or two to 2:02.”",A Whimsey Anthology,Carolyn Wells
,2:01,minute or two to 2:02,"There was a young man of Typhoo Who wanted to catch the 2:02, But his friend said. “Don't hurry Or worry or flurry, It's a minute or two to 2:02.”",A Whimsey Anthology,Carolyn Wells
,2:02,2:02,"There was a young man of Typhoo Who wanted to catch the 2:02, But his friend said. “Don't hurry Or worry or flurry, It's a minute or two to 2:02.”",A Whimsey Anthology,Carolyn Wells
,14:00,minute or two to 2:02,"There was a young man of Typhoo Who wanted to catch the 2:02, But his friend said. “Don't hurry Or worry or flurry, It's a minute or two to 2:02.”",A Whimsey Anthology,Carolyn Wells
,14:01,minute or two to 2:02,"There was a young man of Typhoo Who wanted to catch the 2:02, But his friend said. “Don't hurry Or worry or flurry, It's a minute or two to 2:02.”",A Whimsey Anthology,Carolyn Wells
,14:02,2:02,"There was a young man of Typhoo Who wanted to catch the 2:02, But his friend said. “Don't hurry Or worry or flurry, It's a minute or two to 2:02.”",A Whimsey Anthology,Carolyn Wells
,4:04,4.04,"""There's a train at 4.04,"" said Miss Jenny,  ""Four tickets I'll take; have you any?""  Said the man at the door,  ""Not four for 4.04,  For four for 4.04 is too many!"" ",A Whimsey Anthology,Carolyn Wells
,16:04,4.04,"""There's a train at 4.04,"" said Miss Jenny,  ""Four tickets I'll take; have you any?""  Said the man at the door,  ""Not four for 4.04,  For four for 4.04 is too many!"" ",A Whimsey Anthology,Carolyn Wells
,20:08,8.08,There was a young fellow named Tate Who dined with his girl at 8.08 But I'd hate to relate What that fellow named Tate And his tete-a-tete ate at 8.08.,A Whimsey Anthology,Carolyn Wells
,5:46,5.46 am.,"Herbert could feel nothing. He wrote a legal-sounding phrase to the effect that the sentence had been carried out at 5.46 am., adding, 'without a snag'. The burial party had cursed him quietly as they'd hacked at the thick roots and tight soil.",A Whispered Name,William Brodrick
,9:30,9:30,"On the table was a note from my girlfriend: ""Gone out to eat. Back by 9:30."" The digital clock on the table read 9:30. I watched it flip over to 9:31, then to 9:32.""",A Wild Sheep Chase,Haruki Murakami
,9:31,9:31,"On the table was a note from my girlfriend: ""Gone out to eat. Back by 9:30."" The digital clock on the table read 9:30. I watched it flip over to 9:31, then to 9:32.""",A Wild Sheep Chase,Haruki Murakami
,9:32,9:32,"On the table was a note from my girlfriend: ""Gone out to eat. Back by 9:30."" The digital clock on the table read 9:30. I watched it flip over to 9:31, then to 9:32.""",A Wild Sheep Chase,Haruki Murakami
,21:30,9:30,"On the table was a note from my girlfriend: ""Gone out to eat. Back by 9:30."" The digital clock on the table read 9:30. I watched it flip over to 9:31, then to 9:32.",A Wild Sheep Chase,Haruki Murakami
,21:31,9:31,"On the table was a note from my girlfriend: ""Gone out to eat. Back by 9:30."" The digital clock on the table read 9:30. I watched it flip over to 9:31, then to 9:32.",A Wild Sheep Chase,Haruki Murakami
,21:32,9:32,"On the table was a note from my girlfriend: ""Gone out to eat. Back by 9:30."" The digital clock on the table read 9:30. I watched it flip over to 9:31, then to 9:32.",A Wild Sheep Chase,Haruki Murakami
,10:20,10:20,"At 10:20 she returned with a shopping bag from the supermarket. In the bag were three scrub brushes, one box of paperclips and a well-chilled six-pack of canned beer.",A Wild Sheep Chase,Haruki Murakami
,22:20,10:20,"At 10:20 she returned with a shopping bag from the supermarket. In the bag were three scrub brushes, one box of paperclips and a well-chilled six-pack of canned beer.",A Wild Sheep Chase,Haruki Murakami
,23:25,eleven o'clock and twenty-five minutes,"To test the intensity of the light whose nature and cause he could not determine, he took out his watch to see if he could make out the figures on the dial. They were plainly visible, and the hands indicated the hour of eleven o'clock and twenty-five minutes. At that moment the mysterious illumination suddenly flared to an intense, an almost blinding splendor, flushing the entire sky, extinguishing the stars and throwing the monstrous shadow of himself athwart the landscape.",A Wireless Message,Ambrose Bierce
,12:15,12.15,"I'm in the mood when I open my window at night and look at the stars. Unfortunately it's 12.15 on a grey dull day, the aeroplanes are active, Botten2 is to be buried at 3; and I'm brain creased after Margery, after John and after Q.",A Writer's Diary,Virginia Woolf
,15:00,three o'clock,"I had a three o'clock class in psychology, the first meeting of the semester, and I suspected I was going to miss it. I was right.",Achates McNeil,T. C. Boyle
,23:50,Midnight is approaching,"Midnight is approaching, and while the peak of activity has passed, the basal metabolism that maintains life continues undiminished, producing the basso continuo of the city's moan, a monotonous sound that neither rises or falls but is pregnant with foreboding.",After Dark,Haruki Murakami
,23:55,Midnight is approaching,"Midnight is approaching, and while the peak of activity has passed, the basal metabolism that maintains life continues undiminished, producing the basso continuo of the city's moan, a monotonous sound that neither rises or falls but is pregnant with foreboding.",After Dark,Haruki Murakami
,23:59,Midnight is approaching,"Midnight is approaching, and while the peak of activity has passed, the basal metabolism that maintains life continues undiminished, producing the basso continuo of the city's moan, a monotonous sound that neither rises or falls but is pregnant with foreboding.",After Dark,Haruki Murakami
,7:30,half-past seven,"Later that afternoon the police were informed, but Gilbert wasn’t found and there were no reports of his having been seen anywhere. At half-past seven the next morning he rang the bell of 21 Blenheim Avenue, having spent the night in the basement of a block of flats.",After Rain,William Trevor
,2:24,2.24am,"It was 2.24am. She stumbled out of bed, tripping on her shoes that she'd kicked off earlier and pulled on a jumper.",After You'd Gone,Maggie O'Farrell
,3:00,three o'clock in the morning,Even at three o'clock in the morning one might hear her eating a Bain Marie biscuit in the kitchen.,Afternoon Raag,Amit Chaudhuri
,7:17,7:17 A.M.,"As of 7:17 A.M. local time on 30 June 1908, Padzhitnoff had been working for nearly a year as a contract employee of the Okhrana, receiving five hundred rubles a month, a sum which hovered at the exorbitant end of spy-budget outlays for those years.",Against the Day,Thomas Pynchon
,9:00,nine o'clock in the morning,"Ah! that accounts for it,' said the Hatter. 'He won't stand beating. Now, if you only kept on good terms with him, he'd do almost anything you liked with the clock. For instance, suppose it were nine o'clock in the morning, just time to begin lessons: you'd only have to whisper a hint to Time, and round goes the clock in a twinkling! Half-past one, time for dinner!'",Alice's Adventures in Wonderland,Lewis Carroll
,13:30,Half-past one,"Ah! that accounts for it,' said the Hatter. 'He won't stand beating. Now, if you only kept on good terms with him, he'd do almost anything you liked with the clock. For instance, suppose it were nine o'clock in the morning, just time to begin lessons: you'd only have to whisper a hint to Time, and round goes the clock in a twinkling! Half-past one, time for dinner!'",Alice's Adventures in Wonderland,Lewis Carroll
